d_pos,d_neg,s_pos,s_neg,hudongdu,comment_count
0.34441793,0.65558207,0.501864433,0.498135567,0.510638298,683
0.28869614,0.71130389,0.68461293,0.3153871,0.421428571,685
0.598466337,0.401533663,0.468897134,0.531102836,0.418918919,529
0.533640325,0.466359675,0.413391888,0.586608052,0.421487603,317
0.557383478,0.442616493,0.226002127,0.773997903,0.335820896,213
0.436806649,0.563193381,0.766365409,0.233634636,0.365217391,254
0.494015813,0.505984187,0.395705283,0.604294717,0.284482759,166
0.672906399,0.327093571,0.400591671,0.599408329,0.285714286,133
0.338734537,0.661265433,0.549812078,0.450187951,0.206896552,174
0.670962512,0.329037517,0.427646935,0.572353065,0.301724138,286
0.415890366,0.584109604,0.5814358,0.4185642,0.238095238,183
0.626123548,0.373876452,0.448070765,0.551929235,0.166666667,162
0.515004218,0.484995753,0.539952576,0.460047483,0.157142857,77
0.690279603,0.309720367,0.28236416,0.71763581,0.230769231,232
0.484125018,0.515874922,0.456645459,0.543354511,0.238095238,164
0.425424367,0.574575663,0.749551594,0.250448436,0.255319149,107
0.299084246,0.700915813,0.498851627,0.501148343,0.367521368,285
0.506743014,0.493257016,0.626089036,0.373910904,0.303448276,391
0.740322292,0.259677738,0.715080917,0.284919053,0.309352518,179
0.33543855,0.66456145,0.426263958,0.573736072,0.238461538,128
0.611923575,0.388076425,0.649438918,0.350561112,0.256944444,192
0.438874781,0.561125159,0.4735578,0.526442111,0.299212598,122
0.39895305,0.601046979,0.732480347,0.267519712,0.571428571,781
0.513917565,0.486082435,0.265376478,0.734623432,0.428571429,514
0.447676301,0.552323759,0.394108176,0.605891824,0.350364964,652
0.485745937,0.514254093,0.346652567,0.653347492,0.328767123,226
0.398284942,0.601715147,0.660689771,0.339310259,0.376146789,342
0.592825294,0.407174706,0.355456769,0.644543231,0.386861314,526
0.542145491,0.457854509,0.356805295,0.643194675,0.367741935,325
0.517199874,0.482800126,0.482024401,0.517975628,0.227941176,182
0.414505243,0.585494757,0.690252125,0.309747875,0.313868613,344
0.718042135,0.281957865,0.643972695,0.356027305,0.348837209,159
0.615232229,0.384767711,0.887117326,0.112882636,0.358333333,238
